name	chrom	h3k27me3_percentile	h3k36me3_percentile
METTL11B	chr1	0.635244892936254	0.344737058003118
METTL12	chr11	0.335015177619165	0.928870292887029
METTL13	chr1	0.0714578718516695	0.887767659365001
METTL14	chr4	0.40126343424399	0.864755107063746
METTL15	chr11	0.421527606858643	0.638772663877266
METTL16	chr17	0.190253507260645	0.800927065386824
METTL17	chr14	0.395192386578062	0.960661251948478
METTL18	chr1	0.0901632619575027	0.610345393387481
METTL21A	chr2	0.317909590614488	0.864837148248421
METTL21B	chr12	0.452334071703995	0.576544425301501
METTL21C	chr13	0.838542948560177	0.254450734268603
METTL21EP	chr13	0.525227664287472	0.572032160144393
METTL22	chr16	0.291287226187546	0.962548199195996
METTL23	chr17	0.114939699729264	0.873000246123554
METTL24	chr6	0.807777504307162	0.206825826564936
METTL25	chr12	0.280006563294774	0.604520469275576
METTL26	chr16	0.322503896956272	0.741488227089999
METTL2A	chr17	0.221429157437033	0.915866765116088
METTL2B	chr7	0.0513577816063664	0.840183772253671
METTL3	chr14	0.327836573960128	0.921650668635655
METTL4	chr18	0.312084666502584	0.663877266387727
METTL5	chr2	0.071621954221019	0.806423824760029
METTL6	chr3	0.209492165066864	0.885798670932808
METTL7A	chr12	0.573837066207236	0.544917548609402
METTL7B	chr12	0.813766510788416	0.474321109196817
METTL8	chr2	0.326359832635983	0.722864878168841
METTL9	chr16	0.313274263680368	0.624620559520879
MEX3A	chr1	0.691402083846091	0.389777668389532
MEX3B	chr15	0.978136024284191	0.481130527524817
MEX3C	chr18	0.252153581097711	0.71761424234966
MEX3D	chr19	0.690294527852982	0.479735827385347
MFAP1	chr15	0.0525063581918123	0.90901632619575
MFAP2	chr1	0.949667733202067	0.0284272704897859
MFAP3	chr5	0.422676183444089	0.784888013782919
MFAP3L	chr4	0.867544507342686	0.219049963081467
MFAP4	chr17	0.197227007957995	0.685659200918861
MFAP5	chr12	0.630240380671097	0.331897612601526
MFF	chr2	0.421281483304619	0.873943719747313
MFGE8	chr15	0.835958651242924	0.417999835917631
MFHAS1	chr8	0.180449585692017	0.570350315858561
MFI2-AS1	chr3	0.362581015669866	0.510501271638362
MFN1	chr3	0.287103125769136	0.982976454179998
MFN2	chr1	0.159077857084256	0.96357371400443
MFNG	chr22	0.100254327672492	0.861309377307408
MFRP	chr11	0.988903929772746	0.455390105833128
MFSD1	chr3	0.382311920584133	0.888054803511363
MFSD10	chr4	0.0250225613257855	0.666543604889655
MFSD11	chr17	0.24612355402412	0.76860283862499
MFSD12	chr19	0.0685043892033801	0.674419558618426
MFSD13A	chr10	0.236565756009517	0.560505373697596
MFSD13B	chr16	0.0907375502502256	0.543768972023956
MFSD14A	chr1	0.201657231930429	0.899540569365822
MFSD14B	chr9	0.265772417753712	0.800762983017475
MFSD14C	chr9	0.290835999671835	0.759086061202724
MFSD2A	chr1	0.344162769710395	0.825703503158586
MFSD2B	chr2	0.79850685043892	0.569078677496103
MFSD3	chr8	0.296578882599065	0.584789564361309
MFSD4A	chr1	0.750348675034867	0.53860037738945
MFSD4B	chr6	0.0447534662400525	0.721183033883009
MFSD5	chr12	0.494872425957831	0.749897448519157
MFSD6	chr2	0.31819673476085	0.713717286077611
MFSD6L	chr17	0.0342521946016901	0.79711215029945
MFSD7	chr4	0.615185823283288	0.111411928788252
MFSD8	chr4	0.293912544097137	0.754696857822627
MFSD9	chr2	0.21109196816802	0.736729838378866
MGA	chr15	0.217204036426286	0.815366313889573
MGAM	chr7	0.791984576257281	0.194109442940356
MGAM2	chr7	0.761834440889326	0.241119041758963
MGARP	chr4	0.934408072852572	0.323570432357043
MGAT1	chr5	0.122364426942325	0.757855443432603
MGAT2	chr14	0.210722782836984	0.643736155550086
MGAT3	chr22	0.212445647715153	0.769874476987448
MGAT3-AS1	chr22	0.0265403232422676	0.610263352202806
MGAT4A	chr2	0.664779719419148	0.498072032160144
MGAT4B	chr5	0.0498400196898843	0.700344572975634
MGAT4C	chr12	0.553695955369595	0.186561653950283
MGAT4D	chr4	0.87259004020018	0.249405201411108
MGAT4EP	chr1	0.930018869472475	0.352695052916564
MGAT5	chr2	0.240380671096891	0.879153334974157
MGAT5B	chr17	0.822257773402248	0.0908195914349003
MGC12916	chr17	0.955492657313972	0.154893756665846
MGC15885	chr15	0.742390680121421	0.220075477889901
MGC16025	chr2	0.318032652391501	0.429649684141439
MGC16275	chr17	0.515300680941833	0.963655755189105
MGC27345	chr7	0.0477889900730167	0.729756337681516
MGC27382	chr1	0.723972434161949	0.313315284272705
MGC2889	chr3	0.963819837558454	0.504676347526458
MGC32805	chr5	0.794527852982197	0.28812864057757
MGC34796	chr1	0.945155468044959	0.252235622282386
MGC45922	chr19	0.0426614160308475	0.0454508163097875
MGC57346	chr17	0.148740667815243	0.789072114201329
MGC57346-CRHR1	chr17	0.842727048978587	0.468824349823611
MGC72080	chr7	0.37615883173353	0.757486258101567
MGEA5	chr10	0.0871687587168759	0.958117975223562
MGLL	chr3	0.123020756419723	0.781975551726967
MGME1	chr20	0.0589465911887768	0.710681762244647
MGMT	chr10	0.401386496021003	0.557921076380343
MGP	chr12	0.877758634834687	0.477069488883419
MGRN1	chr16	0.169948314053655	0.915292476823365
MGST1	chr12	0.574657478053983	0.514316186725736
MGST2	chr4	0.600664533595865	0.580646484535237
MGST3	chr1	0.11547296742965	0.554885552547379
MHRT	chr14	0.889900730166544	0.0991057510870457
MIA	chr19	0.411272458774305	0.541061612929691
MIA-RAB4B	chr19	0.0541061612929691	0.630486504225121
MIA2	chr14	0.583189761260153	0.159980310115678
MIA3	chr1	0.391992780375749	0.857781606366396
MIAT	chr22	0.229920420050866	0.435023381737632
MIATNB	chr22	0.13778816966117	0.635737140044302
MIB1	chr18	0.247067027647879	0.720362622036262
MIB2	chr1	0.213922389039298	0.54061038641398
MICA	chr6	0.321150217409139	0.76921814751005
MICAL1	chr6	0.263352202805809	0.841250307654443
MICAL2	chr11	0.64258757896464	0.279022069078677
MICAL3	chr22	0.478095003691853	0.683854294856018
MICALCL	chr11	0.79169743211092	0.220444663220937
MICALL1	chr22	0.0881942735253097	0.725449175486094
MICALL2	chr7	0.662195422101895	0.112929690704734
MICB	chr6	0.260029534826483	0.8251702354582
MICU1	chr10	0.2727869390434	0.543276724915908
MICU2	chr13	0.282467798835015	0.693453113462958
MICU3	chr8	0.491508737386168	0.490975469685782
MIDN	chr19	0.0468455164492575	0.793215194027402
MIEF1	chr22	0.245590286323735	0.934408072852572
MIEF2	chr17	0.415948806300763	0.679177947329559
MIEN1	chr17	0.0981212568709492	0.581384855197309
MIER1	chr1	0.223603248830913	0.860858150791697
MIER2	chr19	0.466486176060382	0.92033800968086
MIER3	chr5	0.283698416605136	0.885388465009435
MIF-AS1	chr22	0.0596439412585118	0.786159652145377
MIF4GD	chr17	0.240503732873903	0.703133973254574
MIGA1	chr1	0.180900812207728	0.763352202805809
MIGA2	chr9	0.199975387644598	0.848510952498154
MIIP	chr1	0.102100254327672	0.852530970547215
MILR1	chr17	0.593116744605792	0.487365657560095
MIMT1	chr19	0.133070801542374	0.208138485519731
MINA	chr3	0.282878004758389	0.909918779227172
MINCR	chr8	0.155468044958569	0.477151530068094
MINK1	chr17	0.213963409631635	0.773320206743785
MINOS1	chr1	0.321929608663549	0.856674050373287
MINOS1-NBL1	chr1	0.565304783001067	0.677578144228403
MINOS1P1	chr13	0.436130937730741	0.639346952169989
MINPP1	chr10	0.472475182541636	0.686520633357946
MIOS	chr7	0.385962753302158	0.931741734350644
MIOX	chr22	0.559808023627861	0.0514808433833785
MIP	chr12	0.594716547706949	0.313438346049717
MIPEP	chr13	0.18816145705144	0.620231356140783
MIPEPP3	chr13	0.466404134875708	0.608048240216589
MIPOL1	chr14	0.457051439822791	0.298465829846583
MIR1-1	chr20	0.837435392567069	0.010214127492001
MIR1-1HG	chr20	0.930511116580523	0.0456559192714743
MIR100HG	chr11	0.789482320124703	0.218434654196407
MIR101-1	chr1	0.710189515136599	0.0543522848469932
MIR103A1	chr5	0.506727377143326	0.734268602838625
MIR103A2	chr20	0.0311346295840512	0.942201985396669
MIR103B1	chr5	0.509475756829929	0.740462712281565
MIR103B2	chr20	0.0298219706292559	0.933054393305439
MIR106B	chr7	0.259250143572073	0.94125851177291
MIR107	chr10	0.0048404298958077	0.590409385511527
MIR10A	chr17	0.565017638854705	0.0316268766920994
MIR10B	chr2	0.944088932644187	0.0322421855771597
MIR1178	chr12	0.370169825252277	0.969029452785298
MIR1179	chr15	0.952334071703995	0.0771597341865616
MIR1181	chr19	0.00512757404216917	0.00350726064484371
MIR1204	chr8	0.591475920912298	0.726925916810239
MIR1205	chr8	0.000697350069735007	0.673270982032981
MIR1207	chr8	0.438715235047994	0.505291656411519
MIR1208	chr8	0.0998851423414554	0.0121010747395192
MIR1224	chr3	0.000697350069735007	0.64537697924358
MIR1225	chr16	0.000697350069735007	0.34268602838625
MIR1228	chr12	0.592583476905406	0.00350726064484371
MIR1229	chr5	0.00877840676019362	0.667897284436787
MIR1233-1	chr15	0.430859791615391	0.621482484207072
MIR1233-2	chr15	0.430859791615391	0.621482484207072
MIR124-2HG	chr8	0.935351546476331	0.135983263598326
MIR124-3	chr20	0.885716629748134	0.00350726064484371
MIR1245A	chr2	0.595208794814997	0.515874969234556
MIR1245B	chr2	0.588727541225695	0.514521289687423
MIR1247	chr14	0.386044794486832	0.00350726064484371
MIR1248	chr3	0.102428419066371	0.999015505783904
MIR1249	chr22	0.481663795225203	0.943555664943802
MIR1251	chr12	0.68955615719091	0.0098449421609648
MIR1252	chr12	0.327754532775453	0.0772827959635737
MIR1254-1	chr10	0.0319960620231356	0.974772335712528
MIR1254-2	chr10	0.440027894002789	0.0872097793092132
MIR1256	chr1	0.00639921240462712	0.156657642136352
MIR125A	chr19	0.510870456969399	0.386455000410206
MIR125B1	chr11	0.821232258593814	0.0131676101402904
MIR125B2	chr21	0.0129625071786037	0.00350726064484371
MIR126	chr9	0.473131512019034	0.0346624005250636
MIR1260A	chr14	0.931372549019608	0.00350726064484371
MIR1260B	chr11	0.521371728607761	0.00350726064484371
MIR1263	chr3	0.00516859463450652	0.0686684715727295
MIR1265	chr10	0.626835671507097	0.00992698334563951
MIR1268A	chr15	0.00603002707359094	0.0620231356140783
MIR1268A	chr19	0.583558946591189	0.563294773976536
MIR1268A	chr8	0.716301583394864	0.292846008696366
MIR1268A	chr9	0.445278529821971	0.773238165559111
MIR1269A	chr4	0.00537369759619329	0.0085322832061695
MIR1269B	chr17	0.00217409139387973	0.488104028222168
MIR1271	chr5	0.625317909590615	0.488596275330216
MIR1273A	chr8	0.567930100910657	0.00350726064484371
MIR1273E	chr1	0.552096152268439	0.367216342603987
MIR1273G	chr1	0.393182377553532	0.595536959553696
MIR1279	chr12	0.0150545573878087	0.756419722700796
MIR128-1	chr2	0.00561982115021741	0.741119041758963
MIR128-2	chr3	0.509270653868242	0.261670358519977
MIR1282	chr15	0.0155878250881943	0.865985724833867
MIR1283-1	chr19	0.532570350315859	0.518623348921158
MIR1287	chr10	0.0153006809418328	0.288990073016654
MIR1288	chr17	0.64398227910411	0.554270243662318
MIR1289-1	chr20	0.0284682910821232	0.137870210845845
MIR1291	chr12	0.0217819345311346	0.969521699893346
MIR1292	chr20	0.0249405201411108	0.00350726064484371
MIR1293	chr12	0.0202641726146526	0.0294527852982197
MIR1294	chr5	0.0018459266551809	0.563869062269259
MIR1296	chr10	0.00906555090655509	0.746369677578144
MIR1299	chr9	0.71466075970137	0.532283206169497
MIR1302-1	chr12	0.95582082205267	0.379604561489868
MIR1302-3	chr2	0.875420461071458	0.0151776191648207
MIR1302-5	chr20	0.027976043974075	0.00701452128968742
MIR1302-6	chr7	0.272253671343014	0.00350726064484371
MIR1302-7	chr8	0.487037492821396	0.00350726064484371
MIR1302-8	chr9	0.0121420953318566	0.0200590696529658
MIR1303	chr5	0.438920338009681	0.0189925342521946
MIR1305	chr4	0.668020346213799	0.118549511854951
MIR1306	chr22	0.231684305521372	0.676265485273607
MIR1307	chr10	0.494708343588481	0.939002379194356
MIR130A	chr11	0.707933382558044	0.0623923209451144
MIR1322	chr8	0.0185002871441464	0.717121995241611
MIR1324	chr3	0.46636311428337	0.131142833702519
MIR133A1	chr18	0.0085322832061695	0.685043892033801
MIR133A1HG	chr18	0.122692591681024	0.600131265895479
MIR133B	chr6	0.85043892033801	0.0310936089917138
MIR1343	chr11	0.078472393141357	0.613421937812782
MIR135A1	chr3	0.027401755681352	0.372097793092132
MIR136	chr14	0.483796866026745	0.0106243334153745
MIR137HG	chr1	0.75588645500041	0.161210927885799
MIR138-1	chr3	0.176429567642957	0.517474772335712
MIR138-2	chr16	0.869841660513578	0.00877840676019362
MIR139	chr11	0.508778406760194	0.049798999097547
MIR141	chr12	0.0157519074575437	0.412133891213389
MIR142	chr17	0.535769956518172	0.813971613750103
MIR143	chr5	0.112642546558372	0.00350726064484371
MIR146B	chr10	0.429977848880138	0.551891049306752
MIR147A	chr9	0.636475510706375	0.0342521946016901
MIR148A	chr7	0.00299450324062679	0.579415866765116
MIR148B	chr12	0.0194847813602428	0.571950118959718
MIR151B	chr14	0.00541471818853064	0.625605053736976
MIR152	chr17	0.583394864221839	0.00350726064484371
MIR153-1	chr2	0.381819673476085	0.104069242759865
MIR1537	chr1	0.00697350069735007	0.0188284518828452
MIR155	chr21	0.458405119369924	0.996882434982361
MIR155HG	chr21	0.138772663877266	0.892649109853146
MIR15A	chr13	0.0212896874230864	0.737427188448601
MIR15B	chr3	0.0793338255804414	0.917630650586594
MIR16-1	chr13	0.0139470013947001	0.81819673476085
MIR17	chr13	0.743785380260891	0.994298137665108
MIR17HG	chr13	0.455082451390598	0.959717778324719
MIR181A1	chr1	0.173106899663631	0.677291000082041
MIR181A1HG	chr1	0.541430798260727	0.543522848469932
MIR181A2	chr9	0.298876035769957	0.973787841496431
MIR181A2HG	chr9	0.370456969398638	0.672778734924932
MIR181B1	chr1	0.957912872261875	0.999466732299614
MIR181B2	chr9	0.00709656247436213	0.40343752563787
MIR182	chr7	0.49721059972106	0.0107063746000492
MIR1825	chr20	0.00147674132414472	0.111370908195914
MIR1827	chr12	0.274673886290918	0.517597834112725
MIR18A	chr13	0.366970219049963	0.978587250799901
MIR1908	chr11	0.0205923373533514	0.317007137583067
MIR1915	chr10	0.00164082369349413	0.0256788908031832
MIR192	chr11	0.0422922306998113	0.00350726064484371
MIR193A	chr17	0.821396340963163	0.0100500451226516
MIR193BHG	chr16	0.0901222413651653	0.73279186151448
MIR194-2	chr11	0.0160390516039052	0.0119369923701698
MIR194-2HG	chr11	0.601033718926901	0.252030519320699
MIR196A1	chr17	0.913241447206498	0.0155878250881943
MIR196A2	chr12	0.651365985724834	0.00350726064484371
MIR197	chr1	0.0073016654360489	0.60058249241119
MIR1972-1	chr16	0.601218311592419	0.983817376322914
MIR1972-2	chr16	0.601218311592419	0.983817376322914
MIR1973	chr4	0.605874148822709	0.150258429731725
MIR199B	chr9	0.685290015587825	0.0134957748789893
MIR19A	chr13	0.0208384609073755	0.662072360324883
MIR19B1	chr13	0.0110345393387481	0.821109196816802
MIR200C	chr12	0.000697350069735007	0.306054639428993
MIR202HG	chr10	0.857330379850685	0.174542620395438
MIR203B	chr14	0.735868405939782	0.00350726064484371
MIR204	chr9	0.901632619575027	0.652719665271967
MIR2052HG	chr8	0.661046845516449	0.296866026745426
MIR2053	chr8	0.99922060874559	0.999343670522602
MIR2054	chr4	0.00332266797932562	0.473951923865781
MIR205HG	chr1	0.927106407416523	0.0961112478464189
MIR206	chr6	1	0.00350726064484371
MIR208A	chr14	0.496062023135614	0.019853966691279
MIR208B	chr14	0.571580933628682	0.540774468783329
MIR20A	chr13	0.529986052998605	0.999425711707277
MIR210HG	chr11	0.236155550086143	0.86221183033883
MIR211	chr15	0.707851341373369	0.498031011567807
MIR2110	chr10	0.036795471326606	0.00350726064484371
MIR2113	chr6	0.773771433259496	0.515915989826893
MIR2117	chr17	0.798711953400607	0.0308885060300271
MIR214	chr1	0.0370415948806301	0.0239970465173517
MIR216A	chr2	0.576298301747477	0.00350726064484371
MIR217HG	chr2	0.809623430962343	0.196693740257609
MIR218-1	chr4	0.823242267618344	0.078472393141357
MIR218-2	chr5	0.858437935843794	0.00350726064484371
MIR219A1	chr6	0.00705554188202478	0.048527360735089
MIR2278	chr9	0.212855853638527	0.534662400525064
MIR22HG	chr17	0.593814094675527	0.817007137583067
MIR2355	chr2	0.939822791041103	0.920707195011896
MIR2392	chr14	0.010337189269013	0.514070063171712
MIR23B	chr9	0.00352777094101239	0.642423496595291
MIR24-2	chr19	0.0396669127902207	0.503404709164
MIR2467	chr2	0.18381327426368	0.670112396423004
MIR2681	chr13	0.419394536057101	0.0113216834851095
MIR2682	chr1	0.938879317417344	0.107802116662565
MIR26A2	chr12	0.0363852654032324	0.869718598736566
MIR27A	chr19	0.179259988514234	0.687259004020018
MIR27B	chr9	0.470424152924768	0.899212404627123
MIR2909	chr17	0.152063335794569	0.812043645910247
MIR299	chr14	0.00726064484371154	0.00350726064484371
MIR29A	chr7	0.0043071621954221	0.619082779555337
MIR29B1	chr7	0.14476167035852	0.806218721798343
MIR29B2	chr1	0.0200180490606284	0.81060792517844
MIR300	chr14	0.00828615965214538	0.0423332512921487
MIR301A	chr17	0.0645664123389942	0.651612109278858
MIR301B	chr22	0.471736811879564	0.00350726064484371
MIR302D	chr4	0.0449995897940766	0.989047501845927
MIR3064	chr17	0.0108294363770613	0.768766920994339
MIR30A	chr6	0.853310361801624	0.262921486586266
MIR30B	chr8	0.0365903683649192	0.451226515710887
MIR30C2	chr6	0.514521289687423	0.15948806300763
MIR30D	chr8	0.000697350069735007	0.714291574370334
MIR3117	chr1	0.669784231684306	0.0163261957502666
MIR3120	chr1	0.0290835999671835	0.0196488637295923
MIR3121	chr1	0.31602264336697	0.745180080400361
MIR3122	chr1	0.285380260890967	0.706743785380261
MIR3123	chr1	0.834235786364755	0.00350726064484371
MIR3124	chr1	0.0100090245303142	0.00836820083682008
MIR3129	chr2	0.567355812617934	0.00350726064484371
MIR3130-1	chr2	0.00399950775289195	0.653765690376569
MIR3130-2	chr2	0.00399950775289195	0.653765690376569
MIR3135A	chr3	0.0372466978423168	0.522561325785544
MIR3136	chr3	0.0049224710804824	0.637665107884158
MIR3142HG	chr5	0.331651489047502	0.945688735745344
MIR3146	chr7	0.159447042415292	0.566699483140537
MIR3147	chr7	0.662154401509558	0.289031093608992
MIR3150A	chr8	0.0942243005989006	0.0118959717778325
MIR3150B	chr8	0.0849126261383214	0.0117729100008204
MIR3153	chr9	0.296866026745426	0.491180572647469
MIR3155A	chr10	0.865083271802445	0.574452375092296
MIR3156-1	chr10	0.33509721880384	0.456846336861104
MIR3157	chr10	0.0124292394782181	0.355484453195504
MIR3161	chr11	0.020551316761014	0.49503650832718
MIR3164	chr11	0.543317745508245	0.864919189433095
MIR3165	chr11	0.00750676839773566	0.436377061284765
MIR3166	chr11	0.0360160800721962	0.0330625974239068
MIR3170	chr13	0.000697350069735007	0.0653458035934039
MIR3173	chr14	0.370333907621626	0.966937402576093
MIR3174	chr15	0.133193863319386	0.646238411682665
MIR3175	chr15	0.00644023299696448	0.00350726064484371
MIR3178	chr16	0.00849126261383214	0.0091475920912298
MIR3179-1	chr16	0.0186438592173271	0.536405775699401
MIR3179-2	chr16	0.0186438592173271	0.536405775699401
MIR3179-3	chr16	0.0186438592173271	0.536405775699401
MIR3179-4	chr16	0.0186438592173271	0.536405775699401
MIR3180-4	chr16	0.00266633850192797	0.00350726064484371
MIR3182	chr16	0.590860612027238	0.030642382476003
MIR3184	chr17	0.0135367954713266	0.00840922142915744
MIR3187	chr19	0.0141110837640496	0.876733120026253
MIR3189	chr19	0.65173517105587	0.00350726064484371
MIR3190	chr19	0.016367216342604	0.0726474690294528
MIR3191	chr19	0.0162851751579293	0.0703092952662236
MIR3192	chr20	0.537903027319715	0.583189761260153
MIR3193	chr20	0.694232504717368	0.0166133398966281
MIR3198-1	chr22	0.637213881368447	0.566822544917549
MIR3198-2	chr12	0.329067191730249	0.844901140372467
MIR3199-1	chr22	0.0105422922306998	0.0105833128230372
MIR3199-2	chr22	0.0104192304536878	0.0104192304536878
MIR31HG	chr9	0.874518008040036	0.212691771269177
MIR3200	chr22	0.0198129460989417	0.451267536303224
MIR3201	chr22	0.00619410944294036	0.0181721224054475
MIR320A	chr8	0.0165723193042908	0.00350726064484371
MIR320B1	chr1	0.785995569776028	0.00350726064484371
MIR320B2	chr1	0.023217655262942	0.60197719255066
MIR323B	chr14	0.477438674214456	0.00350726064484371
MIR324	chr17	0.0112396423004348	0.577200754778899
MIR326	chr11	0.00529165641151858	0.0159980310115678
MIR329-2	chr14	0.481212568709492	0.00350726064484371
MIR335	chr7	0.00869636557551891	0.0182131429977849
MIR339	chr7	0.0131676101402904	0.686233489211584
MIR340	chr5	0.755107063746	0.604807613421938
MIR345	chr14	0.953482648289441	0.00350726064484371
MIR34A	chr1	0.0092296332759045	0.8636065304783
MIR34AHG	chr1	0.139018787431291	0.789195175978341
MIR34B	chr11	0.744400689145951	0.00350726064484371
MIR34C	chr11	0.974526212158504	0.460989416687177
MIR3529	chr15	0.579169743211092	0.13996226105505
MIR3606	chr2	0.0518500287144146	0.00350726064484371
MIR3612	chr12	0.0196898843219296	0.00350726064484371
MIR3614	chr17	0.00578390351956682	0.558987611781114
MIR3617	chr20	0.630322421855772	0.0100910657149889
MIR3618	chr22	0.0221100992698335	0.57145787185167
MIR3619	chr22	0.228525719911396	0.502953482648289
MIR3648-1	chr21	0.373882188858807	0.0103166789728444
MIR3648-2	chr21	0.373882188858807	0.0103166789728444
MIR3649	chr12	0.473254573796046	0.518992534252195
MIR3650	chr5	0.609278857986709	0.00350726064484371
MIR3655	chr5	0.0060710476659283	0.0183362047747969
MIR3659	chr1	0.487775863483469	0.00350726064484371
MIR365A	chr16	0.565181721224055	0.973869882681106
MIR3663	chr10	0.84469603741078	0.00350726064484371
MIR3663HG	chr10	0.975469685782263	0.229058987611781
MIR3666	chr7	0.0161210927885799	0.00812207728279596
MIR3667	chr22	0.0320781032078103	0.00955779801460333
MIR367	chr4	0.010911477561736	0.651530068094183
MIR3670-1	chr16	0.161313479366642	0.00350726064484371
MIR3670-2	chr16	0.161313479366642	0.00350726064484371
MIR3670-3	chr16	0.161313479366642	0.00350726064484371
MIR3670-4	chr16	0.161313479366642	0.00350726064484371
MIR3675	chr1	0.930388054803511	0.214619739109033
MIR3677	chr16	0.000697350069735007	0.0464763311182213
MIR3678	chr17	0.00381491508737386	0.00350726064484371
MIR3679	chr2	0.609401919763721	0.669415046353269
MIR3680-1	chr16	0.0288579867093281	0.686787267208139
MIR3680-2	chr16	0.0288579867093281	0.686787267208139
MIR3681	chr2	0.0413077364837148	0.359873656575601
MIR3681HG	chr2	0.537574862581016	0.532898515054557
MIR3683	chr7	0.766756911969809	0.0287144146361473
MIR3684	chr4	0.570719501189597	0.419722700795799
MIR3685	chr12	0.445483632783657	0.846582984658299
MIR3687-1	chr21	0.521966527196653	0.0554803511362704
MIR3687-2	chr21	0.521966527196653	0.0554803511362704
MIR3689A	chr9	0.627697103946181	0.114324390844204
MIR3691	chr6	0.00955779801460333	0.498113052752482
MIR3692	chr6	0.976700303552383	0.658462548199196
MIR370	chr14	0.676019361719583	0.234883911723685
MIR371A	chr19	0.0220280580851588	0.021248666830749
MIR371B	chr19	0.0216178521617852	0.0223972434161949
MIR373	chr19	0.00356879153334974	0.0073837066207236
MIR376A2	chr14	0.0240790877020264	0.00350726064484371
MIR376C	chr14	0.00771187135942243	0.00350726064484371
MIR377	chr14	0.0454918369021249	0.480638280416769
MIR378B	chr3	0.677783247190089	0.00918861268356715
MIR378D2	chr8	0.169209943391583	0.201123964230043
MIR378F	chr1	0.0982443186479613	0.0340060710476659
MIR378I	chr22	0.00918861268356715	0.638936746246616
MIR378J	chr17	0.990811387316433	0.999917958815325
MIR379	chr14	0.461358602018213	0.00350726064484371
MIR381	chr14	0.00865534498318156	0.0495528755435228
MIR381HG	chr14	0.451431618672574	0.0892197883337435
MIR382	chr14	0.365247354171794	0.0415128394454016
MIR383	chr8	0.0551726966937403	0.500861432439084
MIR3909	chr22	0.0270325703503159	0.511978012962507
MIR3910-1	chr9	0.839691525145623	0.16071868077775
MIR3910-2	chr9	0.849536467306588	0.0381491508737386
MIR3912	chr5	0.306013618836656	0.610468455164493
MIR3916	chr1	0.275125112806629	0.830215768315694
MIR3918	chr6	0.564361309377307	0.99938469111494
MIR3922	chr12	0.0151365985724834	0.0180490606284355
MIR3924	chr10	0.472147017802937	0.00350726064484371
MIR3926-1	chr8	0.000697350069735007	0.144925752727869
MIR3926-2	chr8	0.000697350069735007	0.139223890392977
MIR3927	chr9	0.972352120764624	0.320657970301091
MIR3928	chr22	0.0134957748789893	0.261383214373616
MIR3929	chr18	0.608089260808926	0.432233981458692
MIR3934	chr6	0.118631553039626	0.995897940766265
MIR3936	chr5	0.904914266962015	0.699401099351875
MIR3939	chr6	0.639552055131676	0.645869226351628
MIR3940	chr19	0.00557880055788006	0.961809828533924
MIR3942	chr15	0.0379030273197145	0.191894330954139
MIR3945	chr4	0.00808105669045861	0.00350726064484371
MIR3945HG	chr4	0.511567807039134	0.204323570432357
MIR3972	chr1	0.035523832964148	0.462876363934695
MIR3975	chr18	0.0297809500369185	0.00350726064484371
MIR3976HG	chr18	0.798999097546969	0.2622446468127
MIR410	chr14	0.00270735909426532	0.00910657149889244
MIR412	chr14	0.029370744113545	0.00350726064484371
MIR423	chr17	0.0138649602100254	0.0086143243908442
MIR4251	chr1	0.405406514070063	0.00350726064484371
MIR4252	chr1	0.60833538436295	0.389203380096809
MIR4254	chr1	0.614365411436541	0.0132086307326278
MIR4255	chr1	0.642833702518664	0.44884732135532
MIR4257	chr1	0.86918533103618	0.00350726064484371
MIR4258	chr1	0.00192796783985561	0.090901632619575
MIR4263	chr2	0.443842809090163	0.489129543030601
MIR4264	chr2	0.588932644187382	0.0243662318483879
MIR4267	chr2	0.0461071457871852	0.0229715317089179
MIR4268	chr2	0.508860447944868	0.525514808433834
MIR4269	chr2	0.0158339486422184	0.0355648535564854
MIR4272	chr3	0.630076298301747	0.00350726064484371
MIR4273	chr3	0.0121010747395192	0.61608827631471
MIR4276	chr4	0.596521453769792	0.0116498482238084
MIR4279	chr5	0.925998851423415	0.262921486586266
MIR4280	chr5	0.633850192796784	0.758798917056362
MIR4282	chr6	0.0446304044630404	0.623143818196735
MIR4283-1	chr7	0.538784970054968	0.459533185659201
MIR4283-2	chr7	0.538784970054968	0.459533185659201
MIR4284	chr7	0.0116498482238084	0.00350726064484371
MIR4286	chr8	0.699154975797851	0.00742472721306096
MIR4287	chr8	0.614283370251866	0.00350726064484371
MIR4289	chr9	0.945770776930019	0.00350726064484371
MIR429	chr1	0.940725244072524	0.327385347444417
MIR4290	chr9	0.709779309213225	0.234719829354336
MIR4290HG	chr9	0.892402986299122	0.374271884486012
MIR4295	chr10	0.0404052834522931	0.584092214291574
MIR4296	chr10	0.361637542046107	0.0103782098613504
MIR4297	chr10	0.174296496841414	0.00350726064484371
MIR4300HG	chr11	0.707564197227008	0.195011895971778
MIR4301	chr11	0.77697103946181	0.00350726064484371
MIR4302	chr12	0.796250717860366	0.0545163672163426
MIR4303	chr12	0.933751743375174	0.412503076544425
MIR4304	chr12	0.851587496923456	0.00350726064484371
MIR4305	chr13	0.0164492575272787	0.567683977356633
MIR4306	chr13	0.279104110263352	0.106899663631143
MIR4307HG	chr14	0.457461645746165	0.372425957830831
MIR4312	chr15	0.612642546558372	0.710558700467635
MIR4314	chr17	0.627163836245795	0.00947575682992862
MIR4315-1	chr17	0.0244277627368939	0.730433177455082
