name	chrom	h3k27me3_promoter_percentile	h3k27me3_body_percentile	h3k36me3_promoter_percentile	h3k36me3_body_percentile
KIFAP3	chr1	0.0523040346828893	0.237081322984407	0.343787147751905	0.585203831899867
KIFC1	chr6	0.268093140339836	0.301237675687015	0.672820082511712	0.839137123278092
KIFC1	chr6_qbl_hap6	0.966785539472764	0.965072372561359	0.966715614292707	0.962345290539123
KIFC1	chr6_ssto_hap7	0.966820502062793	0.965107335151388	0.966750576882735	0.962380253129152
KIFC2	chr8	0.428221802671142	0.826200964967485	0.509090273407454	0.487483392769736
KIFC3	chr16	0.917033773861968	0.705300328648346	0.0953255017131669	0.153031256555486
KIN	chr10	0.327040067128173	0.156387665198238	0.848996573666177	0.802321515977904
KIR2DL1	chr19	0.751311097126075	0.820502062792812	0.329592336200266	0.365883504650024
KIR2DL2	chr19_gl000209_random	0.966855464652821	0.965142297741417	0.966785539472764	0.96241521571918
KIR2DL3	chr19	0.786483462694916	0.715544367526746	0.160723026361793	0.0415005943640305
KIR2DL4	chr19	0.711803370393679	0.739004265435984	0.413782252989301	0.399657366617719
KIR2DL4	chr19_gl000209_random	0.96689042724285	0.965177260331445	0.966820502062793	0.962450178309209
KIR2DL5A	chr19_gl000209_random	0.966925389832879	0.965212222921474	0.966855464652821	0.962485140899238
KIR2DL5B	chr19_gl000209_random	0.966960352422907	0.965247185511503	0.96689042724285	0.962520103489267
KIR2DS1	chr19_gl000209_random	0.966995315012936	0.965282148101531	0.966925389832879	0.962555066079295
KIR2DS2	chr19_gl000209_random	0.967030277602965	0.96531711069156	0.966960352422907	0.962590028669324
KIR2DS3	chr19_gl000209_random	0.967065240192993	0.965352073281589	0.966995315012936	0.962624991259353
KIR2DS4	chr19	0.627228865114328	0.737326061114607	0.380358016921894	0.258443465491924
KIR2DS5	chr19_gl000209_random	0.967100202783022	0.965387035871617	0.967030277602965	0.962659953849381
KIR3DL1	chr19	0.681176141528564	0.789979721697783	0.317355429690231	0.381686595342983
KIR3DL2	chr19	0.658275645059786	0.673694147262429	0.121460037759597	0.108069365778617
KIR3DL3	chr19	0.674148660932802	0.834661911754423	0.314383609537795	0.347772883015174
KIR3DS1	chr19_gl000209_random	0.967135165373051	0.965421998461646	0.967065240192993	0.96269491643941
KIR3DX1	chr19	0.464023494860499	0.582162086567373	0.358051884483603	0.44587791063562
KIRREL	chr1	0.877491084539543	0.840116075798895	0.00517446332424306	0.100867072232711
KIRREL2	chr19	0.895042304733935	0.877386196769457	0.145933850779666	0.0777917628137892
KIRREL3	chr11	0.938885392629886	0.841409691629956	0.225368855324802	0.175966715614293
KIRREL3-AS2	chr11	0.735542969023145	0.800363610936298	0.0705545066778547	0.0558352562757849
KIRREL3-AS3	chr11	0.942591427172925	0.90934200405566	0.293266205160478	0.0503111670512552
KISS1	chr1	0.818089644080834	0.879483952171177	0.210649604922733	0.172540381791483
KISS1R	chr19	0.739983217956786	0.873015873015873	0.148521082441787	0.0688413397664499
KIT	chr4	0.929515418502203	0.713761275435284	0.349555975106636	0.305118523180197
KITLG	chr12	0.877945598209915	0.626214950003496	0.506468079155304	0.195930354520663
KIZ	chr20	0.357492483043144	0.238200125865324	0.369484651422977	0.516222641773303
KIZ-AS1	chr20	0.1021956506538	0.0969162995594714	0.571568421788686	0.458988881896371
KL	chr13	0.752220124466821	0.481399902104748	0.262499125935249	0.416089783931194
KLB	chr4	0.622823578770715	0.621460037759597	0.39042724285015	0.470911125096147
KLC1	chr14	0.412698412698413	0.218691000629327	0.722431997762394	0.881057268722467
KLC2	chr11	0.0253478777707853	0.092720788756031	0.749318229494441	0.743864065449969
KLC3	chr19	0.6529263687854	0.661667016292567	0.200020977554017	0.493636808614782
KLC4	chr6	0.194461925739459	0.506852667645619	0.831899867142158	0.561499195860429
KLF1	chr19	0.453115166771554	0.55779316131739	0.0231102720089504	0.0253129151807566
KLF10	chr8	0.218271449548983	0.230298580518845	0.712922173274596	0.776624012306832
KLF11	chr2	0.811656527515558	0.59065799594434	0.176700930004895	0.298091042584435
KLF12	chr13	0.507796657576393	0.412453674568212	0.265855534578002	0.521187329557374
KLF13	chr15	0.177714845115726	0.447206489056709	0.670093000489476	0.601321585903084
KLF14	chr7	0.921054471715265	0.861373330536326	0.211558632263478	0.0151038388923851
KLF15	chr3	0.919725893294175	0.893224250052444	0.0115026921194322	0.0607300188797986
KLF16	chr19	0.0806237326061115	0.0537025382840361	0.705405216418432	0.524578700790155
KLF17	chr1	0.79165792601916	0.798755331794979	0.451436962450178	0.350395077267324
KLF2	chr19	0.756905111530662	0.74173134745822	0.568037200195791	0.526571568421789
KLF3	chr4	0.757988951821551	0.523250122369065	0.483777358226697	0.646143626319838
KLF3-AS1	chr4	0.751031396405846	0.619047619047619	0.534298300818125	0.36074400391581
KLF4	chr9	0.932836864554926	0.899202852947346	0.133627019089574	0.0298230892944549
KLF5	chr13	0.808754632543179	0.541570519544088	0.387700160827914	0.434899657366618
KLF6	chr10	0.243409551779596	0.116355499615412	0.830920914621355	0.785644360534228
KLF7	chr2	0.406754772393539	0.370044052863436	0.404062652961331	0.609957345640165
KLF8	chrX	0.621460037759597	0.489301447451227	0.508880497867282	0.451996363890637
KLF9	chr9	0.541675407314174	0.483917208586812	0.0375148591007622	0.332319418222502
KLHDC1	chr14	0.482064191315293	0.421648835745752	0.439794419970631	0.394972379553877
KLHDC10	chr7	0.115096846374379	0.295014334661912	0.442381651632753	0.658939934270331
KLHDC2	chr14	0.138591706873645	0.136179288161667	0.529193762673939	0.723445912873226
KLHDC3	chr6	0.00646807915530383	0.0261869799314733	0.8623173204671	0.618348367247046
KLHDC4	chr16	0.291028599398643	0.105447171526467	0.780574784980071	0.816271589399343
KLHDC7A	chr1	0.832354380812531	0.691455142996993	0.172225718481225	0.106076498146983
KLHDC7B	chr22	0.595447870778267	0.670967065240193	0.0646458289630096	0.0712187958883994
KLHDC8A	chr1	0.845675127613454	0.894063352213132	0.0188797986154814	0.114782183064121
KLHDC8B	chr3	0.46164603873855	0.530172715194742	0.294839521711768	0.32815887000909
KLHDC9	chr1	0.0386686245717083	0.166526816306552	0.72043913013076	0.680546814908048
KLHL1	chr13	0.538388923851479	0.505594014404587	0.318823858471436	0.283441717362422
KLHL10	chr17	0.517691070554507	0.520313264806657	0.75826865254178	0.484022096356898
KLHL11	chr17	0.156457590378295	0.0790154534647927	0.835640864275226	0.598349765750647
KLHL12	chr1	0.29190266414936	0.254562617998741	0.636039437801552	0.808614782183064
KLHL13	chrX	0.638137193203272	0.549472064890567	0.171701279630795	0.356303754982169
KLHL14	chr18	0.908922452975316	0.809034333263408	0.14659813999021	0.192224319977624
KLHL15	chrX	0.614327669393749	0.634431158660234	0.461820851688693	0.6224389902804
KLHL17	chr1	0.213376686944969	0.109747570099993	0.833822809593735	0.646912803300469
KLHL18	chr3	0.0247535137402979	0.163275295433886	0.579295154185022	0.783896231032795
KLHL2	chr4	0.252080274106706	0.321411090133557	0.488637158240682	0.60457310677575
KLHL20	chr1	0.556324732536186	0.305013635410111	0.583455702398434	0.756031046779945
KLHL21	chr1	0.507237256135935	0.0938745542269771	0.65607300188798	0.735787707153346
KLHL22	chr22	0.320327249842668	0.208866512831271	0.392734773792043	0.618802880917418
KLHL23	chr2	0.49737780574785	0.37361023704636	0.475596112159989	0.629990909726593
KLHL24	chr3	0.496014264736732	0.484441647437242	0.364380113278792	0.450667785469548
KLHL25	chr15	0.706104468219006	0.31319488147682	0.435249283266904	0.496538703587162
KLHL26	chr19	0.631214600377596	0.444374519264387	0.641563527026082	0.612614502482344
KLHL28	chr14	0.351374029788127	0.372980910425844	0.611845325501713	0.737955387735123
KLHL29	chr2	0.512936158310608	0.24882875323404	0.42958534368226	0.553457800153835
KLHL3	chr5	0.175547164533949	0.260086707223271	0.49790224459828	0.621984476610027
KLHL30	chr2	0.593315152786518	0.48737850499965	0.0975805887700161	0.030871966995315
KLHL31	chr6	0.859939864345151	0.850604852807496	0.27693867561709	0.112125026221943
KLHL32	chr6	0.214040976155514	0.590308370044053	0.724459827984057	0.179043423536816
KLHL33	chr14	0.414656317740018	0.454478707782673	0.249807705754842	0.415705195440878
KLHL34	chrX	0.652681630655199	0.550241241871198	0.128697293895532	0.0328648346269492
KLHL35	chr11	0.865848542059996	0.690371302706104	0.225718481225089	0.489301447451227
KLHL36	chr16	0.176631004824837	0.180441927137962	0.796028249772743	0.87441437661702
KLHL38	chr8	0.648031606181386	0.714040976155514	0.186875043703238	0.282008251171247
KLHL4	chrX	0.639535696804419	0.546430319558073	0.274666107265226	0.28980490874764
KLHL40	chr3	0.666421928536466	0.70495070274806	0.385742255786309	0.191455142996993
KLHL41	chr2	0.32291448150479	0.322355080064331	0.407488986784141	0.47031676106566
KLHL42	chr12	0.277742815187749	0.343612334801762	0.626704426263898	0.757254737430949
KLHL5	chr4	0.0838752534787777	0.31081742535487	0.502797007202294	0.640724424865394
KLHL6	chr3	0.692399132927767	0.571778197328858	0.516327529543389	0.540941192923572
KLHL6-AS1	chr3	0.600692259282568	0.609188168659534	0.637298091042584	0.492483043143836
KLHL7	chr7	0.371442556464583	0.388958814068946	0.533808824557723	0.526606531011817
KLHL7-AS1	chr7	0.3723166212153	0.0884903153625621	0.534438151178239	0.455212922173275
KLHL8	chr4	0.456052024333963	0.300433536116355	0.458184742325711	0.589679043423537
KLHL9	chr9	0.494545835955528	0.436018460247535	0.807880567792462	0.738759527305783
KLK1	chr19	0.514649325222012	0.484336759667156	0.00863575973708132	0.0505908677714845
KLK10	chr19	0.914236766659674	0.89228026012167	0.413677365219215	0.39385357667296
KLK11	chr19	0.690266414936018	0.761904761904762	0.302216628207818	0.0748898678414097
KLK12	chr19	0.697014194811552	0.743724215089854	0.395916369484651	0.453569680441927
KLK13	chr19	0.786063911614572	0.705090553108174	0.0778267254038179	0.123103279490945
KLK14	chr19	0.67788965806587	0.779945458359555	0.337319068596602	0.17236556884134
KLK15	chr19	0.556045031815957	0.590727921124397	0.0298230892944549	0.0444724145164674
KLK2	chr19	0.661387315572338	0.577756800223761	0.273827005104538	0.314628347667995
KLK3	chr19	0.810188098734354	0.81896370883155	0.251066358995874	0.139465771624362
KLK4	chr19	0.818159569260891	0.807321166352003	0.000909027340745402	0.0299279770645409
KLK5	chr19	0.746171596391861	0.610726522620796	0.382211034193413	0.142857142857143
KLK6	chr19	0.825921264247255	0.867386896021257	0.438605691909657	0.443570379693728
KLK7	chr19	0.824522760646109	0.73278092441088	0.0945388434375218	0.127123977344242
KLK8	chr19	0.603489266484861	0.572127823229145	0.183378784700371	0.102440388784001
KLK9	chr19	0.681770505559052	0.66998811271939	0.112125026221943	0.217851898468639
KLKB1	chr4	0.615796098174953	0.632403328438571	0.460771973987833	0.35626879239214
KLKP1	chr19	0.312320816726103	0.55754842318719	0.159848961611076	0.387490385287742
KLLN	chr10	0.420058037899448	0.329767149150409	0.639518215509405	0.270120970561499
KLRA1P	chr12	0.448954618558143	0.529333613034054	0.918047688972799	0.73148730857982
KLRB1	chr12	0.549856653380882	0.578525977204391	0.606286273687155	0.500419551080344
KLRC1	chr12	0.512551569820292	0.523040346828893	0.282602615201734	0.278477029578351
KLRC2	chr12	0.632717991748829	0.723655688413398	0.405810782462765	0.380917418362352
KLRC3	chr12	0.402803999720299	0.465491923641703	0.134955597510664	0.261485210824418
KLRC4	chr12	0.535661841829243	0.533214460527236	0.49737780574785	0.354555625480736
KLRC4-KLRK1	chr12	0.51391511083141	0.458918956716314	0.45874414376617	0.405286343612335
KLRD1	chr12	0.442766240123068	0.480700650304175	0.327354730438431	0.338612684427662
KLRF1	chr12	0.647017691070555	0.760191594993357	0.0986644290609048	0.278127403678064
KLRF2	chr12	0.771204810852388	0.683203971750227	0.353157121879589	0.115096846374379
KLRG1	chr12	0.048003636109363	0.497972169778337	0.73382980211174	0.412488637158241
KLRG2	chr7	0.764282218026711	0.659394447940703	0.0203482273966855	0.292776728900077
KLRK1	chr12	0.30952380952381	0.50447521152367	0.256555485630376	0.442836165303126
KMO	chr1	0.46793930494371	0.423152227116985	0.448535067477799	0.594468918257465
KMT2A	chr11	0.366617719040627	0.270715334591987	0.579539892315223	0.856933081602685
KMT2B	chr19	0.171876092580938	0.298930144745123	0.8315852038319	0.90934200405566
KMT2C	chr7	0.527515558352563	0.332424305992588	0.554751415984896	0.626179987413468
KMT2D	chr12	0.19837773582267	0.183343822110342	0.913922103349416	0.905286343612335
KMT2E	chr7	0.17760995734564	0.28323194182225	0.693797636528914	0.824347947695965
KMT2E-AS1	chr7	0.180022376057618	0.0364659813999021	0.696384868191036	0.499650374099713
KMT5A	chr12	0.0582127123977344	0.208237186210754	0.257184812250892	0.762778826655479
KMT5B	chr11	0.58328088944829	0.151003426333823	0.29270680372002	0.645654150059436
KMT5C	chr19	0.583665477938606	0.454059156702328	0.679288161667016	0.73910915320607
KNCN	chr1	0.619082581637648	0.723620725823369	0.00884553527725334	0.0558002936857562
KNDC1	chr10	0.709286063911615	0.531850919516118	0.0891196419830781	0.118907768687504
KNG1	chr3	0.738724564715754	0.753199076987623	0.221453045241591	0.249003566184183
KNL1	chr15	0.233410251031396	0.248374239563667	0.516747080623733	0.799839172085868
KNOP1	chr16	0.286798126005174	0.0899937067337948	0.790748898678414	0.705789804908748
KNSTRN	chr15	0.276903713027061	0.0695405915670233	0.737011397804349	0.728445563247325
KNTC1	chr12	0.358576323334033	0.1531711069156	0.847842808195231	0.853786448500105
KPNA1	chr3	0.267603664079435	0.243584364729739	0.363541011118104	0.733899727291798
KPNA2	chr17	0.339311936228236	0.0713236836584854	0.873820012586532	0.886161806866653
KPNA3	chr13	0.313754282917279	0.323928396615621	0.47818334382211	0.684952101251661
KPNA4	chr3	0.362142507516957	0.298545556254807	0.776554087126774	0.719634990560101
KPNA5	chr6	0.399342703307461	0.279805607999441	0.542129920984546	0.705090553108174
KPNA6	chr1	0.0747150548912663	0.287112789315432	0.556534508076358	0.743933990630026
KPNA7	chr7	0.571253758478428	0.671526466680652	0.0778616879938466	0.244912943150829
KPNB1	chr17	0.248269351793581	0.375638067268023	0.800013985036012	0.908747640025173
KPRP	chr1	0.742465561848822	0.792776728900077	0.263548003636109	0.36179288161667
KPTN	chr19	0.33420739808405	0.513215859030837	0.81948814768198	0.473253618628068
KRAS	chr12	0.463988532270471	0.19809803510244	0.586007971470527	0.677225368855325
KRBA1	chr7	0.225928256765261	0.255786308649745	0.568701489406335	0.711139081183134
KRBA2	chr17	0.130690161527166	0.11901265645759	0.924655618488218	0.654464722746661
KRBOX1	chr3	0.714810153136144	0.752884413677365	0.131354450737711	0.0676176491154465
KRBOX1-AS1	chr3	0.70257324662611	0.805503111670513	0.102300538423886	0.166806517026781
KRBOX4	chrX	0.490909726592546	0.611915250681771	0.55859730088805	0.68023215159779
KRCC1	chr2	0.313684357737221	0.339067198098035	0.677260331445353	0.695615691210405
KREMEN1	chr22	0.858890986644291	0.733794839521712	0.146982728480526	0.24882875323404
KREMEN2	chr16	0.664079435004545	0.836445003845885	0.26326830291588	0.377526047129571
KRI1	chr19	0.0452765540871268	0.0641213901125795	0.65345080763583	0.83210964268233
KRIT1	chr7	0.117229564366128	0.298790294385008	0.74278022515908	0.848157471505489
KRR1	chr12	0.398468638556744	0.433675966715614	0.775330396475771	0.8978043493462
KRT1	chr12	0.854415775120621	0.875323403957765	0.381826445703098	0.303440318858821
KRT10	chr17	0.259876931683099	0.376162506118453	0.646912803300469	0.499160897839312
KRT12	chr17	0.832249493042445	0.809104258443465	0.225823368995175	0.210929305642962
KRT13	chr17	0.902978812670443	0.899657366617719	0.201384518565135	0.407663799734284
KRT14	chr17	0.82920774770995	0.873540311866303	0.199496538703587	0.16184182924271
KRT15	chr17	0.814628347667995	0.838437871477519	0.0118523180197189	0.182155094049367
KRT16	chr17	0.727151947416265	0.890392280260122	0.0275155583525628	0.0230403468288931
KRT16P1	chr17	0.823299069995105	0.668309908398014	0.172050905531082	0.0760436333123558
KRT16P2	chr17	0.786588350465002	0.866967344940913	0.105552059296553	0.0477239353891336
KRT16P3	chr17	0.787252639675547	0.896790434235368	0.00734214390602056	0.119676945668135
KRT17	chr17	0.864485001048878	0.830151737640724	0.243724215089854	0.383469687434445
KRT17P5	chr17	0.823264107405077	0.839311936228236	0.129676246416335	0.0410111181036291
KRT18	chr12	0.81819453185092	0.782043213761275	0.167855394727641	0.242535487028879
KRT18P55	chr17	0.721802671141878	0.712467659604224	0.0494371023005384	0.123522830571289
KRT19	chr17	0.931053772463464	0.892490035661842	0.300992937556814	0.10747500174813
KRT19P2	chr12	0.0290539123138242	0.0272358576323334	0.874169638486819	0.756135934550031
KRT2	chr12	0.797007202293546	0.820746800923012	0.254492692818684	0.282882315921964
KRT20	chr17	0.87493881546745	0.87703657086917	0.298545556254807	0.404482204041675
KRT222	chr17	0.922348087546325	0.864554926228935	0.482483742395637	0.193413048038599
KRT23	chr17	0.757639325921264	0.846898818264457	0.117334452136214	0.0956576463184393
KRT24	chr17	0.872666247115586	0.866058317600168	0.338822459967834	0.196245017830921
KRT25	chr17	0.768337878470037	0.740892245297532	0.123278092441088	0.0447171526466681
KRT26	chr17	0.858261660023775	0.853471785189847	0.337004405286344	0.330885952031326
KRT27	chr17	0.849800713236837	0.875568142087966	0.282113138941333	0.0856933081602685
KRT28	chr17	0.835396126145025	0.82815887000909	0.229739179078386	0.255541570519544
KRT3	chr12	0.82081672610307	0.878644850010489	0.0858331585203832	0.057408572827075
KRT31	chr17	0.883539612614503	0.883224949304244	0.530802041815258	0.442381651632753
KRT32	chr17	0.699042025033214	0.722397035172366	0.021362142507517	0.044192713796238
KRT33A	chr17	0.80529333613034	0.87441437661702	0.129151807565904	0.066498846234529
KRT33B	chr17	0.846234529053912	0.82791413187889	0.405635969512621	0.327739318928746
KRT34	chr17	0.632857842108943	0.539193063422138	0.0229704216488357	0.0273407454024194
KRT35	chr17	0.661457240752395	0.563212362771834	0.0260471295713586	0.0598559541290819
KRT36	chr17	0.74173134745822	0.88046290469198	0.00625830361513181	0.0971960002797007
KRT37	chr17	0.709216138731557	0.720404167540731	0.0195790504160548	0.0290189497237955
KRT38	chr17	0.817215579330117	0.825956226837284	0.0333892734773792	0.0664289210544717
KRT39	chr17	0.714950003496259	0.759772043913013	0.0589469267883365	0.109677644919936
KRT4	chr12	0.800013985036012	0.820641913152926	0.23096286972939	0.309908398014125
KRT40	chr17	0.73673169708412	0.803789944759108	0.070099993007482	0.0992238305013635
KRT42P	chr17	0.662226417733026	0.730543318649046	0.175896790434235	0.282497727431648
KRT5	chr12	0.842423606740787	0.816166701629257	0.210020278302217	0.227291797776379
KRT6A	chr12	0.884518565135305	0.864589888818964	0.420669883224949	0.125795398923152
KRT6B	chr12	0.852318019718901	0.840081113208866	0.021886581357947	0.0344031885882106
KRT6C	chr12	0.883189986714216	0.912943150828613	0.266345010838403	0.393783651492903
KRT7	chr12	0.875078665827565	0.589434305293336	0.0582826375777918	0.288895881406895
KRT71	chr12	0.800188797986155	0.82211034193413	0.0367107195301028	0.0405915670232851
KRT72	chr12	0.834137472903993	0.856863156422628	0.259562268372841	0.249213341724355
KRT73	chr12	0.849695825466751	0.867911334871687	0.0736661771904063	0.295119222431998
KRT73-AS1	chr12	0.830291588000839	0.842108943430529	0.3418292427103	0.33787847003706
KRT74	chr12	0.908432976714915	0.881476819802811	0.303405356268792	0.0580029368575624
KRT75	chr12	0.817809943360604	0.848297321865604	0.106496049227327	0.115586322634781
KRT76	chr12	0.855289839871338	0.880952380952381	0.305712887210685	0.312845255576533
KRT77	chr12	0.744213691350255	0.849905601006923	0.168484721348157	0.0769176980630725
KRT78	chr12	0.785959023844486	0.75802391441158	0.13635410111181	0.130550311167051
KRT79	chr12	0.804104608069366	0.874589189567163	0.124886371582407	0.1376826795329
KRT8	chr12	0.78113418642053	0.775994685686316	0.20809733585064	0.187784071043983
KRT80	chr12	0.861303405356269	0.829102859939864	0.0459758058877002	0.0978253269002168
KRT81	chr12	0.669918187539333	0.57198797286903	0.182714495489826	0.246486259702119
KRT82	chr12	0.763722816586253	0.789035731767009	0.0153485770225858	0.052234109502832
KRT83	chr12	0.90909726592546	0.890532130620236	0.0577931613173904	0.06989021746731
KRT84	chr12	0.861513180896441	0.871582406824698	0.427942101950913	0.371232780924411
KRT85	chr12	0.874868890287392	0.847528144884973	0.282637577791763	0.0770925110132159
KRT86	chr12	0.816446402349486	0.829592336200266	0.357352632683029	0.321620865673729
KRT8P41	chr11	0.944584294804559	0.913747290399273	0.531221592895602	0.523355010139151
KRT9	chr17	0.845360464303196	0.836479966435914	0.328928046989721	0.355254877281309
KRTAP1-1	chr17	0.705824767498776	0.910251031396406	0.222711698482624	0.564680791553038
KRTAP1-3	chr17	0.716348507097406	0.77193902524299	0.273267603664079	0.0480385986993917
KRTAP1-4	chr17	0.754737430948885	0.881127193902524	0.0908328088944829	0.199286763163415
KRTAP1-5	chr17	0.799874134675897	0.574924830431438	0.284875183553598	0.0253828403608139
KRTAP10-1	chr21	0.417663100482484	0.31029298650444	0.164079435004545	0.407908537864485
KRTAP10-10	chr21	0.326200964967485	0.149290259422418	0.0694357037969373	0.0377595972309629
KRTAP10-11	chr21	0.479372071883085	0.689007761694986	0.10090203482274	0.0209775540172016
KRTAP10-12	chr21	0.805118523180197	0.877945598209915	0.0204531151667716	0.0111181036291168
KRTAP10-2	chr21	0.670302776029648	0.919516117754003	0.0579330116775051	0.643346619117544
KRTAP10-3	chr21	0.740787357527446	0.885008041395707	0.131983777358227	0.365918467240053
KRTAP10-4	chr21	0.457660303475281	0.596182085168869	0.0197538633661982	0.126075099643382
KRTAP10-5	chr21	0.494965387035872	0.579714705265366	0.034473113768268	0.0341934130480386
KRTAP10-6	chr21	0.609467869379764	0.788546255506608	0.225928256765261	0.40514649325222
KRTAP10-7	chr21	0.561883784350745	0.541360744003916	0.1376826795329	0.0201734144465422
KRTAP10-8	chr21	0.399972029927977	0.00985945038808475	0.380392979511922	0.0288441367736522
KRTAP10-9	chr21	0.519124536745682	0.336095377945598	0.408537864485001	0.145164673799035
KRTAP11-1	chr21	0.487098804279421	0.141493601846025	0.131774001818055	0.0389832878819663
KRTAP12-1	chr21	0.809069295853437	0.934480106286274	0.477868680511852	0.933116565275156
KRTAP12-2	chr21	0.607684777288302	0.716872945947836	0.0813229844066849	0.096217047758898
KRTAP12-3	chr21	0.583071113908118	0.911579609817495	0.236941472624292	0.670617439339906
KRTAP12-4	chr21	0.494510873365499	0.845989790923712	0.122893503950773	0.13558492413118
KRTAP13-1	chr21	0.440004195510803	0.300503461296413	0.030767079225229	0.117614152856444
KRTAP13-2	chr21	0.145409411929236	0.0480735612894203	0.110167121180337	0.0248234389203552
KRTAP13-3	chr21	0.228480525837354	0.450702748059576	0.100762184462625	0.0317460317460317
KRTAP13-4	chr21	0.356968044192714	0.0866722606810713	0.101391511083141	0.263880148241382
KRTAP15-1	chr21	0.443710230053842	0.478358156772254	0.436368086147822	0.415810083210964
KRTAP16-1	chr17	0.787357527445633	0.918921753723516	0.236976435214321	0.527900146842878
KRTAP17-1	chr17	0.748199426613524	0.871232780924411	0.342039018250472	0.515803090692958
KRTAP19-1	chr21	0.239283966156213	0.431578211313894	0.211209006363191	0.00554157051954409
KRTAP19-2	chr21	0.129326620516048	0.806691839731487	0.238095238095238	0.442696314943011
KRTAP19-3	chr21	0.337738619676946	0.5357317670093	0.230648206419132	0.412139011257954
KRTAP19-4	chr21	0.486958953919306	0.922837563806727	0.40986644290609	0.91224389902804
KRTAP19-5	chr21	0.551674708062373	0.410950283196979	0.526746381371932	0.0119921683798336
KRTAP19-6	chr21	0.394762604013705	0.136948465142298	0.242640374798965	0.0777218376337319
KRTAP19-7	chr21	0.271589399342703	0.0677225368855325	0.150304174533249	0.303055730368506
KRTAP19-8	chr21	0.388539262988602	0.915740158030907	0.296692538983288	0.765261170547514
KRTAP2-1	chr17	0.761065659744074	0.405251381022306	0.135340186000979	0.0874064750716733
KRTAP2-2	chr17	0.889553178099434	0.895706593944479	0.49552478847633	0.0141598489616111
KRTAP2-3	chr17	0.761555136004475	0.866372980910426	0.441437661701979	0.0722327109992308
KRTAP2-4	chr17	0.677574994755611	0.729249702817985	0.355149989511223	0.0202433396265995
KRTAP20-1	chr21	0.378015523389973	0.0255926159009859	0.33315852038319	0.509544787077827
KRTAP20-2	chr21	0.392490035661842	0.128942032025732	0.373260611146074	0.407209286063912
KRTAP20-3	chr21	0.365114327669394	0.475106635899587	0.508530871966995	0.632648066568771
KRTAP20-4	chr21	0.355394727641424	0.848577022585833	0.187574295503811	0.00554157051954409
KRTAP21-1	chr21	0.593105377246346	0.934480106286274	0.432329906999511	0.933116565275156
KRTAP21-2	chr21	0.559890916719111	0.885497517656108	0.508810572687225	0.0188797986154814
KRTAP21-3	chr21	0.28980490874764	0.0309418921753724	0.142332704006713	0.048842738270051
KRTAP22-1	chr21	0.357527445633173	0.0165722676735893	0.527830221662821	0.0811132088665128
KRTAP22-2	chr21	0.440738409901406	0.375218516187679	0.320082511712468	0.0792252290049647
KRTAP23-1	chr21	0.315642262778827	0.0235647856793231	0.00730718131599189	0.0637368016222642
KRTAP24-1	chr21	0.455737361023705	0.0533179497937207	0.208062373260611	0.0337039367876372
KRTAP25-1	chr21	0.559261590098595	0.51786588350465	0.343892035521991	0.265191245367457
KRTAP26-1	chr21	0.169533599049018	0.486364589888819	0.207957485490525	0.375253478777708
KRTAP27-1	chr21	0.29452485840151	0.0298930144745123	0.319068596601636	0.0153835396126145
KRTAP29-1	chr17	0.763023564785679	0.592615900985945	0.198202922872526	0.0270260820921614
KRTAP3-1	chr17	0.866442906090483	0.894832529193763	0.338542759247605	0.0401020907628837
KRTAP3-2	chr17	0.902174673099783	0.883015173764072	0.297356828193833	0.0374798965107335
KRTAP3-3	chr17	0.821446052723586	0.641843227746311	0.215509404936718	0.0322005454164044
KRTAP4-1	chr17	0.767149150409062	0.758828053982239	0.0467100202783022	0.0189147612055101
KRTAP4-11	chr17	0.825641563527026	0.841199916089784	0.227204391301308	0.254422767638627
KRTAP4-12	chr17	0.812320816726103	0.778686805118523	0.407943500454514	0.0630025872316621
KRTAP4-2	chr17	0.878225298930145	0.89675547164534	0.332319418222502	0.360534228375638
KRTAP4-3	chr17	0.755751346059716	0.776029648276344	0.364275225508706	0.493986434515069
KRTAP4-4	chr17	0.771029997902245	0.822355080064331	0.407908537864485	0.496608628767219
KRTAP4-5	chr17	0.6991469128033	0.848017621145374	0.325711488707083	0.0508705684917139
KRTAP4-6	chr17	0.717712048108524	0.866233130550311	0.511362841759318	0.562862736871547
KRTAP4-7	chr17	0.732046710020278	0.809838472834068	0.145584224879379	0.137263128452556
KRTAP4-8	chr17	0.825676526117055	0.805642962030627	0.227204391301308	0.13873155723376
KRTAP4-9	chr17	0.7653660583176	0.862946647087616	0.196140130060835	0.0989091671911055
KRTAP5-1	chr11	0.762534088525278	0.924096217047759	0.140199986014964	0.920040556604433
KRTAP5-10	chr11	0.697084119991609	0.442276763862667	0.0809034333263408	0.0145444374519264
KRTAP5-11	chr11	0.74854905251381	0.647192504020698	0.29532899797217	0.0599258793091392
KRTAP5-2	chr11	0.892070484581498	0.887665198237885	0.382455772323614	0.429969932172575
KRTAP5-3	chr11	0.681665617788966	0.86179288161667	0.172260681071254	0.45217117684078
KRTAP5-4	chr11	0.791168449758758	0.844556324732536	0.340325851339067	0.397244947905741
KRTAP5-5	chr11	0.869869239913293	0.896860359415426	0.360044752115237	0.200825117124677
KRTAP5-6	chr11	0.723480875463254	0.577267323963359	0.00825117124676596	0.00554157051954409
KRTAP5-7	chr11	0.571078945528285	0.756380672680232	0.482868330885952	0.389727991049577
